,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8671,6067008113,California,Sacramento County,1,3752,1407,0,6.0,0.16,1,1,1,0,0,1,9.9,64194.0,1,1,1,1,1,0,0,0,1109.0,3317.0,1109.0,346.0,911.0,346.0,3317.0,88.4,911.0,24.29,853.0,22.72,268.0,7.15,2585.0,68.89,77.0,2.05,80.0,2.12,17.0,0.44,44.0,1.16,515.0,13.72,774.0,20.63,30.0,2.14,133.0,9.49,1109.0,29.56,346.0,9.23,274.0,7.31,48.0,1.27,786.0,20.96,53.0,1.41,31.0,0.83,7.0,0.18,12.0,0.32,220.0,5.86,361.0,9.62,8.0,0.59,52.0,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0,975.0,309.0,2935.0,82.0,93.0,18.0,46.0,578.0,885.0,35.0,154.0
8672,6067008117,California,Sacramento County,1,2084,775,0,101.0,4.85,0,0,0,0,0,1,17.3,64524.0,0,0,0,0,0,0,0,0,,331.0,,,135.0,,331.0,15.88,135.0,6.46,70.0,3.36,43.0,2.08,284.0,13.64,10.0,0.49,8.0,0.36,0.0,0.0,1.0,0.07,27.0,1.31,30.0,1.45,3.0,0.44,9.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0,449.0,368.0,1674.0,88.0,48.0,9.0,31.0,234.0,267.0,23.0,59.0
8673,6067008119,California,Sacramento County,1,5668,2184,0,47.0,0.83,0,0,0,0,0,0,11.9,80261.0,0,1,0,1,0,0,0,0,,2076.0,,,465.0,,2076.0,36.63,465.0,8.2,459.0,8.1,281.0,4.96,1751.0,30.89,56.0,0.98,54.0,0.95,7.0,0.12,25.0,0.44,184.0,3.24,285.0,5.03,18.0,0.8,89.0,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.0,1297.0,719.0,4694.0,180.0,132.0,16.0,58.0,588.0,825.0,37.0,256.0
8674,6067008120,California,Sacramento County,1,4873,1971,0,9.0,0.18,0,0,0,0,0,1,10.6,61979.0,0,0,0,0,0,0,0,0,,371.0,,,138.0,,371.0,7.62,138.0,2.83,76.0,1.55,11.0,0.24,275.0,5.64,19.0,0.38,19.0,0.39,0.0,0.01,4.0,0.09,54.0,1.12,79.0,1.63,4.0,0.2,10.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,1057.0,482.0,3895.0,175.0,189.0,32.0,50.0,532.0,764.0,159.0,116.0
8675,6067008122,California,Sacramento County,1,3384,1416,0,44.0,1.3,0,0,0,0,0,0,8.3,91667.0,0,1,0,1,0,0,0,0,,1808.0,,,369.0,,1808.0,53.42,369.0,10.9,349.0,10.32,378.0,11.17,1576.0,46.58,29.0,0.86,82.0,2.42,1.0,0.03,11.0,0.31,109.0,3.22,172.0,5.08,38.0,2.65,53.0,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,629.0,623.0,2813.0,98.0,135.0,7.0,27.0,304.0,408.0,56.0,104.0
8676,6067008124,California,Sacramento County,1,4478,1597,0,48.0,1.07,0,0,0,0,0,0,4.0,87143.0,1,1,1,1,1,0,0,0,3669.0,4478.0,3669.0,609.0,750.0,609.0,4478.0,100.0,750.0,16.74,1029.0,22.98,647.0,14.45,3951.0,88.23,80.0,1.79,125.0,2.79,10.0,0.22,34.0,0.76,278.0,6.21,445.0,9.94,0.0,0.0,40.0,2.5,3669.0,81.94,609.0,13.59,834.0,18.62,505.0,11.27,3233.0,72.19,70.0,1.57,104.0,2.32,10.0,0.22,30.0,0.66,223.0,4.99,370.0,8.26,0.0,0.0,33.0,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0,1029.0,647.0,3951.0,80.0,125.0,10.0,34.0,278.0,445.0,0.0,42.0
8677,6067008125,California,Sacramento County,1,5265,2062,0,44.0,0.84,0,0,0,0,1,0,7.8,84561.0,1,1,1,1,1,0,0,1,3423.0,5121.0,3423.0,719.0,1159.0,719.0,5121.0,97.26,1159.0,22.0,1150.0,21.85,868.0,16.49,4425.0,84.05,73.0,1.38,139.0,2.63,23.0,0.44,27.0,0.52,434.0,8.23,653.0,12.39,147.0,7.12,142.0,6.86,3423.0,65.02,719.0,13.66,779.0,14.81,524.0,9.96,2950.0,56.03,50.0,0.95,98.0,1.86,15.0,0.29,19.0,0.35,291.0,5.53,377.0,7.16,108.0,5.26,94.0,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.0,1179.0,895.0,4552.0,75.0,143.0,23.0,29.0,443.0,671.0,152.0,144.0
8678,6067008127,California,Sacramento County,1,4792,1649,0,0.0,0.0,0,0,0,0,0,0,9.4,72730.0,0,1,0,1,0,0,0,0,,1590.0,,,396.0,,1590.0,33.17,396.0,8.27,435.0,9.08,132.0,2.75,1189.0,24.81,43.0,0.9,119.0,2.48,12.0,0.25,21.0,0.43,206.0,4.3,308.0,6.42,6.0,0.38,72.0,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.0,1283.0,365.0,3688.0,144.0,204.0,31.0,56.0,669.0,933.0,14.0,231.0
8679,6067008128,California,Sacramento County,1,2462,901,0,8.0,0.32,0,1,0,0,0,1,10.5,60938.0,0,1,0,1,0,0,0,0,462.0,2407.0,462.0,158.0,848.0,158.0,2407.0,97.77,848.0,34.46,614.0,24.95,363.0,14.75,1918.0,77.9,61.0,2.46,89.0,3.62,6.0,0.24,20.0,0.81,313.0,12.73,442.0,17.96,60.0,6.69,71.0,7.84,462.0,18.76,158.0,6.41,84.0,3.4,152.0,6.17,376.0,15.27,14.0,0.57,16.0,0.64,1.0,0.04,6.0,0.23,49.0,2.0,73.0,2.97,17.0,1.92,18.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.0,632.0,367.0,1965.0,61.0,90.0,6.0,20.0,320.0,451.0,62.0,73.0
8680,6067008129,California,Sacramento County,1,3358,1238,0,10.0,0.3,0,0,0,0,0,0,9.3,74167.0,0,1,0,1,0,0,0,0,,1992.0,,,373.0,,1992.0,59.33,373.0,11.09,471.0,14.02,327.0,9.74,1592.0,47.42,71.0,2.13,59.0,1.77,7.0,0.22,16.0,0.46,246.0,7.34,362.0,10.79,45.0,3.65,28.0,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,818.0,488.0,2621.0,129.0,97.0,15.0,35.0,461.0,642.0,75.0,46.0
8681,6067008130,California,Sacramento County,1,3761,1308,0,3.0,0.08,0,1,0,0,0,1,17.7,59894.0,0,1,0,1,0,0,0,0,,1948.0,,,510.0,,1948.0,51.8,510.0,13.55,522.0,13.89,180.0,4.77,1427.0,37.93,132.0,3.52,120.0,3.2,5.0,0.13,25.0,0.67,239.0,6.34,332.0,8.83,30.0,2.31,84.0,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0,950.0,455.0,2877.0,228.0,163.0,11.0,43.0,439.0,586.0,44.0,172.0
8682,6067008131,California,Sacramento County,1,4922,2265,0,6.0,0.12,0,0,0,0,0,0,15.7,68878.0,0,1,0,1,0,0,0,0,,2136.0,,,735.0,,2136.0,43.39,735.0,14.93,435.0,8.84,314.0,6.38,1673.0,33.99,149.0,3.04,75.0,1.52,12.0,0.25,20.0,0.4,207.0,4.2,267.0,5.43,46.0,2.02,137.0,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.0,958.0,787.0,3772.0,363.0,167.0,31.0,44.0,545.0,666.0,119.0,326.0
8683,6067008132,California,Sacramento County,1,3710,1444,0,22.0,0.59,0,0,0,0,0,0,9.5,72917.0,0,1,0,1,0,0,0,0,,3312.0,,,785.0,,3312.0,89.27,785.0,21.16,689.0,18.57,776.0,20.93,2714.0,73.15,91.0,2.46,225.0,6.06,20.0,0.53,23.0,0.63,239.0,6.44,344.0,9.27,42.0,2.89,58.0,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0,780.0,841.0,3060.0,96.0,237.0,26.0,24.0,267.0,389.0,47.0,67.0
8684,6067008133,California,Sacramento County,1,2652,1153,0,1.0,0.04,0,0,0,0,0,1,14.3,41397.0,0,0,0,0,0,0,0,0,,434.0,,,204.0,,434.0,16.37,204.0,7.68,89.0,3.36,41.0,1.54,322.0,12.15,43.0,1.62,8.0,0.29,4.0,0.14,4.0,0.17,53.0,2.01,72.0,2.72,29.0,2.55,40.0,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.0,654.0,273.0,1909.0,268.0,101.0,12.0,28.0,334.0,420.0,144.0,252.0
8685,6067008134,California,Sacramento County,1,4647,1925,0,12.0,0.26,0,1,0,0,0,1,11.1,63378.0,0,1,0,1,0,0,0,0,,1307.0,,,479.0,,1307.0,28.12,479.0,10.3,293.0,6.3,171.0,3.68,968.0,20.83,96.0,2.07,46.0,0.99,6.0,0.13,18.0,0.39,172.0,3.71,197.0,4.25,19.0,1.0,63.0,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.0,1026.0,574.0,3581.0,264.0,172.0,24.0,54.0,552.0,722.0,110.0,205.0
8686,6067008135,California,Sacramento County,1,4000,2005,0,20.0,0.5,0,1,0,1,1,1,15.3,50179.0,0,1,0,1,0,0,0,1,,1697.0,,,671.0,,1697.0,42.43,671.0,16.78,233.0,5.82,631.0,15.77,1482.0,37.05,62.0,1.55,37.0,0.91,3.0,0.07,9.0,0.24,104.0,2.61,145.0,3.61,117.0,5.83,88.0,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,719.0,986.0,3292.0,204.0,123.0,23.0,22.0,336.0,477.0,242.0,198.0
8687,6067008136,California,Sacramento County,1,2339,1010,0,0.0,0.0,0,0,0,0,0,0,8.9,72063.0,0,0,0,0,0,0,0,0,,44.0,,,18.0,,44.0,1.88,18.0,0.76,6.0,0.26,14.0,0.58,35.0,1.5,2.0,0.07,3.0,0.12,0.0,0.0,2.0,0.07,3.0,0.12,4.0,0.16,1.0,0.13,2.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,526.0,289.0,1850.0,73.0,145.0,17.0,17.0,237.0,278.0,79.0,103.0
8688,6067008137,California,Sacramento County,1,2432,936,0,4.0,0.16,0,0,0,0,0,0,16.4,72308.0,0,1,0,1,0,0,0,0,,1270.0,,,367.0,,1270.0,52.21,367.0,15.11,258.0,10.63,258.0,10.61,1087.0,44.7,33.0,1.37,28.0,1.15,5.0,0.21,8.0,0.34,108.0,4.44,165.0,6.79,63.0,6.71,44.0,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,596.0,394.0,2101.0,68.0,61.0,8.0,10.0,184.0,277.0,89.0,74.0
8689,6067008138,California,Sacramento County,1,3568,1337,0,148.0,4.15,0,0,0,0,0,0,6.7,80478.0,0,1,0,1,0,0,0,0,,893.0,,,277.0,,893.0,25.02,277.0,7.77,216.0,6.06,143.0,4.0,706.0,19.8,13.0,0.36,39.0,1.1,3.0,0.09,6.0,0.18,125.0,3.49,143.0,4.02,2.0,0.16,23.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,767.0,650.0,2666.0,118.0,145.0,13.0,33.0,593.0,758.0,53.0,98.0
8690,6067008139,California,Sacramento County,1,3360,1628,0,6.0,0.18,0,0,0,0,0,1,27.1,48367.0,0,0,0,0,0,0,0,0,,112.0,,,50.0,,112.0,3.32,50.0,1.49,19.0,0.56,22.0,0.66,91.0,2.71,3.0,0.08,3.0,0.1,0.0,0.01,1.0,0.02,13.0,0.4,18.0,0.54,6.0,0.37,7.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0,657.0,413.0,2401.0,128.0,159.0,22.0,48.0,602.0,742.0,232.0,209.0
8691,6067008140,California,Sacramento County,1,2894,1084,0,30.0,1.04,0,0,0,0,0,0,8.7,75160.0,0,1,0,1,0,0,0,0,,1001.0,,,223.0,,1001.0,34.6,223.0,7.69,251.0,8.68,134.0,4.63,803.0,27.75,64.0,2.22,25.0,0.88,3.0,0.09,14.0,0.49,92.0,3.16,165.0,5.72,27.0,2.47,34.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,705.0,370.0,2420.0,120.0,77.0,5.0,24.0,248.0,388.0,88.0,94.0
8692,6067008141,California,Sacramento County,1,6799,2565,0,24.0,0.35,0,1,0,1,1,1,24.6,46858.0,0,1,0,1,0,0,0,1,,3064.0,,,1705.0,,3064.0,45.07,1705.0,25.07,799.0,11.75,217.0,3.19,2094.0,30.8,136.0,2.01,86.0,1.27,24.0,0.35,31.0,0.45,693.0,10.19,840.0,12.35,132.0,5.13,280.0,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.0,1787.0,503.0,4652.0,360.0,192.0,45.0,70.0,1480.0,1845.0,217.0,622.0
8693,6067008142,California,Sacramento County,1,3353,1325,0,19.0,0.57,0,1,0,0,0,1,16.8,57344.0,0,1,0,1,0,0,0,0,95.0,2846.0,95.0,44.0,1118.0,44.0,2846.0,84.89,1118.0,33.33,711.0,21.2,251.0,7.5,2267.0,67.6,91.0,2.72,93.0,2.79,5.0,0.15,26.0,0.77,364.0,10.86,566.0,16.88,29.0,2.16,184.0,13.91,95.0,2.84,44.0,1.31,24.0,0.72,6.0,0.19,81.0,2.42,1.0,0.02,1.0,0.03,1.0,0.02,1.0,0.02,11.0,0.32,19.0,0.56,1.0,0.11,5.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.0,812.0,285.0,2654.0,118.0,110.0,5.0,32.0,434.0,663.0,42.0,239.0
8694,6067008143,California,Sacramento County,1,4248,1645,0,32.0,0.75,0,0,0,0,0,0,9.6,69844.0,1,1,1,1,1,0,0,0,3375.0,4248.0,3375.0,917.0,1226.0,917.0,4248.0,100.0,1226.0,28.85,993.0,23.38,373.0,8.78,3418.0,80.46,146.0,3.44,95.0,2.24,12.0,0.28,40.0,0.94,537.0,12.64,756.0,17.8,79.0,4.8,280.0,17.02,3375.0,79.45,917.0,21.58,814.0,19.16,275.0,6.48,2681.0,63.1,113.0,2.67,70.0,1.64,7.0,0.16,35.0,0.83,470.0,11.06,656.0,15.44,65.0,3.97,221.0,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,993.0,373.0,3418.0,146.0,95.0,12.0,40.0,537.0,756.0,80.0,279.0
8695,6067008144,California,Sacramento County,1,2541,916,0,15.0,0.59,0,0,0,0,0,0,9.7,88682.0,0,1,0,1,0,0,0,0,107.0,2090.0,107.0,40.0,406.0,40.0,2090.0,82.27,406.0,15.99,499.0,19.63,268.0,10.55,1837.0,72.29,38.0,1.51,64.0,2.52,4.0,0.16,17.0,0.66,130.0,5.13,225.0,8.84,26.0,2.82,68.0,7.46,107.0,4.22,40.0,1.56,26.0,1.02,14.0,0.56,99.0,3.88,4.0,0.17,1.0,0.04,0.0,0.0,0.0,0.0,3.0,0.13,11.0,0.44,2.0,0.24,3.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,606.0,320.0,2207.0,55.0,82.0,4.0,22.0,171.0,279.0,33.0,87.0
8696,6067008145,California,Sacramento County,1,7345,2594,0,23.0,0.31,0,0,0,0,0,0,9.6,86968.0,1,1,1,1,1,0,0,0,2046.0,6692.0,2046.0,309.0,1519.0,309.0,6692.0,91.11,1519.0,20.68,1585.0,21.59,775.0,10.55,5861.0,79.8,75.0,1.02,231.0,3.14,16.0,0.22,65.0,0.89,444.0,6.04,691.0,9.41,23.0,0.87,90.0,3.46,2046.0,27.85,309.0,4.21,453.0,6.16,281.0,3.82,1808.0,24.61,14.0,0.19,75.0,1.02,7.0,0.09,18.0,0.25,124.0,1.69,196.0,2.66,1.0,0.05,28.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.0,1755.0,837.0,6405.0,91.0,270.0,19.0,72.0,488.0,767.0,27.0,99.0
8697,6067008203,California,Sacramento County,1,4760,1804,0,36.0,0.76,0,0,0,0,1,0,15.8,89732.0,1,1,1,1,1,0,0,1,2021.0,3632.0,2021.0,644.0,1018.0,644.0,3632.0,76.31,1018.0,21.38,748.0,15.72,629.0,13.22,3269.0,68.67,26.0,0.55,102.0,2.15,7.0,0.15,22.0,0.46,206.0,4.33,285.0,5.99,154.0,8.56,111.0,6.18,2021.0,42.45,644.0,13.53,425.0,8.93,351.0,7.38,1827.0,38.39,18.0,0.38,60.0,1.27,2.0,0.04,7.0,0.14,106.0,2.23,148.0,3.11,120.0,6.67,61.0,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.0,1017.0,783.0,4262.0,36.0,137.0,7.0,34.0,284.0,400.0,181.0,152.0
8698,6067008204,California,Sacramento County,1,4495,1703,0,26.0,0.58,0,0,0,0,0,0,6.6,84000.0,0,1,0,1,0,0,0,0,,864.0,,,105.0,,864.0,19.22,105.0,2.34,211.0,4.7,97.0,2.16,755.0,16.79,9.0,0.21,37.0,0.83,1.0,0.02,10.0,0.21,53.0,1.17,99.0,2.21,14.0,0.81,17.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0,1054.0,738.0,4007.0,41.0,104.0,6.0,39.0,298.0,493.0,115.0,100.0
8699,6067008206,California,Sacramento County,1,5638,2136,0,35.0,0.62,0,0,0,0,0,0,4.0,96264.0,0,1,0,1,0,0,0,0,154.0,2653.0,154.0,18.0,479.0,18.0,2653.0,47.06,479.0,8.49,648.0,11.49,230.0,4.07,2266.0,40.19,45.0,0.79,73.0,1.29,8.0,0.14,42.0,0.75,220.0,3.9,350.0,6.2,22.0,1.05,19.0,0.88,154.0,2.73,18.0,0.33,33.0,0.59,24.0,0.42,136.0,2.42,4.0,0.06,5.0,0.09,0.0,0.01,1.0,0.02,8.0,0.14,15.0,0.27,4.0,0.19,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0,1360.0,555.0,4854.0,75.0,191.0,18.0,69.0,431.0,690.0,25.0,39.0
8700,6067008207,California,Sacramento County,1,4212,1668,0,6.0,0.14,0,0,0,0,0,0,5.7,92928.0,1,1,1,1,1,0,0,0,2898.0,4212.0,2898.0,481.0,702.0,481.0,4212.0,100.0,702.0,16.66,926.0,21.98,557.0,13.22,3741.0,88.82,51.0,1.21,102.0,2.42,7.0,0.17,22.0,0.52,289.0,6.86,397.0,9.43,69.0,4.12,79.0,4.76,2898.0,68.81,481.0,11.43,620.0,14.71,441.0,10.48,2619.0,62.17,19.0,0.45,54.0,1.28,6.0,0.13,13.0,0.32,188.0,4.45,276.0,6.55,59.0,3.54,54.0,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.0,926.0,557.0,3741.0,51.0,102.0,7.0,22.0,289.0,397.0,73.0,83.0
8701,6067008208,California,Sacramento County,1,4598,1848,0,28.0,0.61,0,0,0,0,0,0,11.8,75967.0,1,1,1,1,1,0,0,0,954.0,3357.0,954.0,377.0,1043.0,377.0,3357.0,73.01,1043.0,22.68,767.0,16.68,417.0,9.08,2773.0,60.3,115.0,2.49,114.0,2.48,4.0,0.08,38.0,0.83,314.0,6.83,357.0,7.77,68.0,3.66,130.0,7.02,954.0,20.74,377.0,8.21,196.0,4.27,153.0,3.33,821.0,17.86,25.0,0.55,15.0,0.33,0.0,0.0,13.0,0.27,79.0,1.73,97.0,2.12,27.0,1.48,37.0,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,1063.0,518.0,3808.0,129.0,162.0,11.0,56.0,432.0,520.0,123.0,184.0
8702,6067008209,California,Sacramento County,1,4085,1758,0,11.0,0.27,0,0,0,0,0,0,7.8,112135.0,1,1,1,1,1,0,0,0,4085.0,4085.0,4085.0,624.0,624.0,624.0,4085.0,100.0,624.0,15.27,736.0,18.02,673.0,16.47,3567.0,87.32,48.0,1.18,209.0,5.12,15.0,0.37,22.0,0.54,224.0,5.48,384.0,9.4,33.0,1.89,84.0,4.79,4085.0,100.0,624.0,15.27,736.0,18.02,673.0,16.47,3567.0,87.32,48.0,1.18,209.0,5.12,15.0,0.37,22.0,0.54,224.0,5.48,384.0,9.4,33.0,1.89,84.0,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,736.0,673.0,3567.0,48.0,209.0,15.0,22.0,224.0,384.0,34.0,88.0
8703,6067008210,California,Sacramento County,1,5472,2469,0,6.0,0.11,0,0,0,0,1,0,5.0,127875.0,1,1,1,1,1,0,0,1,5338.0,5472.0,5338.0,630.0,650.0,630.0,5472.0,100.0,650.0,11.87,986.0,18.02,1404.0,25.66,4841.0,88.47,73.0,1.33,269.0,4.92,9.0,0.16,20.0,0.37,260.0,4.75,351.0,6.41,132.0,5.33,83.0,3.34,5338.0,97.55,630.0,11.51,967.0,17.67,1377.0,25.17,4723.0,86.32,73.0,1.33,264.0,4.82,9.0,0.16,20.0,0.36,250.0,4.57,340.0,6.21,125.0,5.06,80.0,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,986.0,1404.0,4841.0,73.0,269.0,9.0,20.0,260.0,351.0,153.0,90.0
8704,6067008211,California,Sacramento County,1,2871,1039,0,57.0,1.99,0,0,0,0,0,0,8.9,90966.0,1,1,1,1,1,0,0,0,2869.0,2871.0,2869.0,529.0,530.0,529.0,2871.0,100.0,530.0,18.45,605.0,21.07,489.0,17.03,2583.0,89.97,21.0,0.73,65.0,2.26,6.0,0.21,23.0,0.8,173.0,6.03,226.0,7.87,40.0,3.85,17.0,1.63,2869.0,99.94,529.0,18.44,605.0,21.06,489.0,17.02,2581.0,89.91,21.0,0.73,65.0,2.26,6.0,0.21,23.0,0.8,173.0,6.02,226.0,7.87,40.0,3.85,17.0,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,605.0,489.0,2583.0,21.0,65.0,6.0,23.0,173.0,226.0,38.0,16.0
8705,6067008402,California,Sacramento County,1,5505,2006,0,115.0,2.09,0,0,0,0,0,0,10.3,99617.0,0,1,0,1,0,0,0,0,404.0,3031.0,404.0,63.0,524.0,63.0,3031.0,55.07,524.0,9.52,704.0,12.8,297.0,5.4,2626.0,47.71,21.0,0.38,103.0,1.87,8.0,0.14,24.0,0.44,249.0,4.53,372.0,6.77,59.0,2.96,10.0,0.51,404.0,7.34,63.0,1.14,86.0,1.56,44.0,0.8,368.0,6.69,4.0,0.07,14.0,0.25,0.0,0.0,2.0,0.04,16.0,0.3,39.0,0.7,4.0,0.22,1.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0,1253.0,694.0,4712.0,52.0,157.0,17.0,49.0,518.0,758.0,209.0,20.0
8706,6067008403,California,Sacramento County,1,5246,2147,0,27.0,0.51,0,0,0,0,0,0,6.6,106660.0,0,1,0,1,0,0,0,0,,1910.0,,,285.0,,1910.0,36.41,285.0,5.42,462.0,8.81,289.0,5.5,1459.0,27.81,26.0,0.5,232.0,4.42,3.0,0.06,13.0,0.24,177.0,3.37,192.0,3.66,56.0,2.61,12.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,1337.0,620.0,3951.0,74.0,688.0,8.0,32.0,493.0,526.0,176.0,37.0
